filename,ground_truth,normalized_transcripts,english_word_count
5348024557507837_f736_chunk_0_subchunk_1.wav,छोटे बिज़नेस<b> बहुत है प्रॉब्लम क्या होता है कि उनको फंड की ज़रूरत,छोटे बिज़नेस बहुत है प्रॉब्लम क्या होता है कि उनको फंड की ज़रूरत,-1
5348024557507837_f736_chunk_1_subchunk_1.wav,है करना फिल फॉर्म आर टी आर उनको में बाद,है करना फिल फॉर्म आर टी आर उनको में बाद,0
5348024557507837_f736_chunk_2_subchunk_1.wav,यह बिल्कुल गलत है।।सा कौन सा कौन और एकदम सही बात है,यह बिल्कुल गलत है।।सा कौन सा कौन और एकदम सही बात है,-1
5348024557507837_f736_chunk_3_subchunk_1.wav,फॉर्मेलिटीज़ हैं वह सब करना यह छोटे लोगीक लोगों को please note लिए लोगों के लिए नहीं होता एकदम सही बात है,फॉर्मेलिटीज़ हैं वह सब करना यह छोटे लोगीक लोगों को please note लिए लोगों के लिए नहीं होता एकदम सही बात है,7
5348024557507837_f736_chunk_4_subchunk_1.wav,क्योंकि वह log ज़्यादा un पढ़े हुए please note नहीं रहते हैं तो थोड़ा डिफ़िकल्ट हो जाता है उसके लिए गौरमेंट को एक सहूलियत देनी पड़ेगी कि,क्योंकि वह log ज़्यादा un पढ़े हुए please note नहीं रहते हैं तो थोड़ा डिफ़िकल्ट हो जाता है उसके लिए गौरमेंट को एक सहूलियत देनी पड़ेगी कि,-1
5348024557507837_f736_chunk_5_subchunk_1.wav,unke unke लिए कोई,unke unke लिए कोई,2
5348024557507837_f736_chunk_6_subchunk_1.wav,एक आदमी आदमी रिकमेंड और एक डिपार्टमेंट रिकमेंड कर सके जो उनकी हेल्प कर सके,एक आदमी आदमी रिकमेंड और एक डिपार्टमेंट रिकमेंड कर सके जो उनकी हेल्प कर सके,1
5348024557507838_f172_chunk_0_subchunk_1.wav,के बारे में बताऊँ तो मुझे लगता है की चार साल से ही एक्चुअली बच्चों,के बारे में बताऊँ तो मुझे लगता है की चार साल से ही एक्चुअली बच्चों,1
5348024557507838_f172_chunk_1_subchunk_1.wav,पैंटींग [Painting] ड्राइंग [Drawing] जो क्राफ़्ट [Craft] है उसमें इंटरेस्ट [Interest],पैंटींग  ड्राइंग  जो क्राफ़्ट  है उसमें इंटरेस्ट,-1
5348024557507838_f172_chunk_2_subchunk_1.wav,बढ़ाना चाहि[START]ए मेरी बेटी भी ऐसे ही ऐसा ही करती ह<b>ै उसको पैंटिंग [Painting] करना बहुत अच्छा लगता है वह हर घर की दीवार पर भी</b> पैंटिंग [Painting] करती है जहाँ भी दे जाओ उसका कुछ न कुछ उसने बनाया रखता हि [uhh] रखा ही रहता है#$%,बढ़ाना चाहिए मेरी बेटी भी ऐसे ही ऐसा ही करती है उसको पैंटिंग  करना बहुत अच्छा लगता है वह हर घर की दीवार पर भी पैंटिंग  करती है जहाँ भी दे जाओ उसका कुछ न कुछ उसने बनाया रखता हि  रखा ही रहता है,-1
