filename,ground_truth,vocab_list
5348024557506325_f707_chunk_3_subchunk_1.wav,जो part होता है वह निकालते हैं पूरा नहीं निकालते हैं और छोटा sa बाएँ निकाल कर उसका पानी हम थोड़ा थोड़ा इस्तेमाल करके हम एग्री एग्रीकल्चर करते हैं,"['इस्तेमाल', 'करके', 'कर', 'पूरा', 'निकालते', 'करते', 'निकाल', 'है', 'जो', 'थोड़ा', 'एग्रीकल्चर', 'हैं', 'part', 'एग्री', 'पानी', 'उसका', 'नहीं', 'होता', 'छोटा', 'और', 'बाएँ', 'हम', 'वह', 'sa']"
5348024557506329_f655_chunk_0_subchunk_1.wav,हमारे गाँव में म्हार लोग रहते हैं vh म्हार जो है वह मारवाड़ बनाते हैं मारवाड़ यानी बाम्बू के,"['में', 'vh', 'रहते', 'हैं', 'बनाते', 'मारवाड़', 'म्हार', 'वह', 'यानी', 'हमारे', 'लोग', 'बाम्बू', 'गाँव', 'है', 'जो', 'के']"
5348024557506329_f655_chunk_10_subchunk_1.wav,लगाते थे वह bhat,"['लगाते', 'वह', 'bhat', 'थे']"
5348024557506329_f655_chunk_11_subchunk_1.wav,भर कर vhaँ जो जहाँ पर वह यह करते कट करते थे n वह घर पर लाने के लिए वह खोटले men डाल कर घर पर ले कर आते थे,"['कर', 'करते', 'जो', 'n', 'men', 'खोटले', 'ले', 'कट', 'आते', 'डाल', 'जहाँ', 'थे', 'vhaँ', 'लाने', 'यह', 'के', 'भर', 'वह', 'लिए', 'घर', 'पर']"
5348024557506329_f655_chunk_12_subchunk_1.wav,yh जो आर्ट है वह हमारे गाँव का फ़ems आर्ट है और वह लोग अपने बच्चों को वह सिखाते ही हैं क्योंकि हिन्दू धर्म के lie हमारे जो कल्चर के लिए हम वह भारवाड हमें वह चाहिए होता है,"['भारवाड', 'आर्ट', 'सिखाते', 'धर्म', 'लोग', 'हमें', 'का', 'है', 'जो', 'बच्चों', 'हैं', 'कल्चर', 'फ़ems', 'हमारे', 'क्योंकि', 'अपने', 'yh', 'चाहिए', 'ही', 'गाँव', 'होता', 'और', 'के', 'lie', 'हिन्दू', 'हम', 'वह', 'को', 'लिए']"
5348024557506329_f655_chunk_1_subchunk_1.wav,बाम्बू से बनाते hain,"['बाम्बू', 'बनाते', 'hain', 'से']"
5348024557506329_f655_chunk_2_subchunk_1.wav,vh मारवाड़ हमें शादी के लिए यूज़ करना pd़ta है उसमें पंखा बनाते हैं और एक थैली बनाते हैं पंखा जो है उसमें दुल्हन को वारा डालते हैं,"['डालते', 'एक', 'हमें', 'है', 'जो', 'बनाते', 'करना', 'थैली', 'दुल्हन', 'pd़ta', 'vh', 'हैं', 'उसमें', 'यूज़', 'वारा', 'शादी', 'और', 'के', 'मारवाड़', 'लिए', 'को', 'पंखा']"
5348024557506329_f655_chunk_3_subchunk_1.wav,और मारवड़ वह thailee जो होती है उसमें जो दुल्हा होता है उसमें दिया रखते हैं और दुल्हे को अंदर लेते हैं और एक होती hai वह,"['मारवड़', 'होती', 'एक', 'है', 'जो', 'दुल्हा', 'लेते', 'हैं', 'उसमें', 'thailee', 'hai', 'दुल्हे', 'दिया', 'होता', 'और', 'रखते', 'वह', 'को', 'अंदर']"
5348024557506329_f655_chunk_4_subchunk_1.wav,एक पैक जैसा होता है पर्स जैसे उसमें जो दुल्हन के सभी knghee काजल,"['दुल्हन', 'जैसे', 'जो', 'पैक', 'उसमें', 'सभी', 'पर्स', 'काजल', 'knghee', 'एक', 'जैसा', 'है', 'होता', 'के']"
5348024557506329_f655_chunk_5_subchunk_1.wav,गहने वह सब उसमें डालकर व पर्स जैसी होती है न vh जाते समय देते हैं,"['समय', 'देते', 'vh', 'हैं', 'होती', 'उसमें', 'सब', 'पर्स', 'वह', 'जैसी', 'डालकर', 'गहने', 'है', 'व', 'न', 'जाते']"
5348024557506329_f655_chunk_6_subchunk_1.wav,भारवड़ जो हिन्दू dhrm के लिए,"['हिन्दू', 'लिए', 'dhrm', 'जो', 'भारवड़', 'के']"
5348024557506329_f655_chunk_7_subchunk_1.wav,यूज़ करना ही पड़ता hai और वह जेनरेशन तक जनरेशन वह चालू है,"['जनरेशन', 'यूज़', 'पड़ता', 'वह', 'तक', 'hai', 'ही', 'चालू', 'है', 'करना', 'और', 'जेनरेशन']"
5348024557506329_f655_chunk_8_subchunk_1.wav,और वह लोग मारवाड़ ही नहीं बल्कि वह सुप्ली bnate हैं वह जो चौबा कोंकणी में हम चौबा खोटलो कहते हैं वह बनाते हैं वह khotle में हम,"['khotle', 'कहते', 'लोग', 'बनाते', 'जो', 'में', 'हैं', 'कोंकणी', 'चौबा', 'सुप्ली', 'खोटलो', 'bnate', 'ही', 'नहीं', 'और', 'बल्कि', 'मारवाड़', 'हम', 'वह']"
5348024557506329_f655_chunk_9_subchunk_1.wav,aadi के लोग भात जो,"['भात', 'aadi', 'लोग', 'जो', 'के']"
5348024557506333_f148_chunk_0_subchunk_1.wav,मैं फोंडा ताल्लुका में रहती hooँ फोंडा ताल्लुका में,"['hooँ', 'में', 'मैं', 'फोंडा', 'ताल्लुका', 'रहती']"
5348024557506333_f148_chunk_10_subchunk_1.wav,है जो doosre गाँव में पहुँचता है,"['doosre', 'में', 'पहुँचता', 'गाँव', 'है', 'जो']"
5348024557506333_f148_chunk_11_subchunk_1.wav,हमारे गाँव में तालाब नदी और तीन चार ऐसे स्पॉट हैं जो hm झरने कहते हैं,"['स्पॉट', 'तालाब', 'झरने', 'में', 'जो', 'हैं', 'कहते', 'तीन', 'ऐसे', 'हमारे', 'गाँव', 'नदी', 'चार', 'और', 'hm']"
5348024557506333_f148_chunk_12_subchunk_1.wav,उस झरने पर hm जा कर,"['झरने', 'कर', 'जा', 'उस', 'hm', 'पर']"
5348024557506333_f148_chunk_13_subchunk_1.wav,bhut सारा,"['सारा', 'bhut']"
5348024557506333_f148_chunk_14_subchunk_1.wav,mज़a करते हैं,"['करते', 'हैं', 'mज़a']"
5348024557506333_f148_chunk_15_subchunk_1.wav,और जब भी yhaँ पर टूरिस्ट आते हैं तो वह,"['तो', 'टूरिस्ट', 'हैं', 'भी', 'वह', 'yhaँ', 'जब', 'आते', 'और', 'पर']"
5348024557506333_f148_chunk_16_subchunk_1.wav,यहाँ जो भी स्पॉट हैं वह देखते हैं और hmare गाँव के नज़दीक ही सावेवेरे gaँv हैं वहाँ पर जाते हैं,"['स्पॉट', 'hmare', 'गाँव', 'जाते', 'पर', 'gaँv', 'हैं', 'वहाँ', 'सावेवेरे', 'भी', 'वह', 'यहाँ', 'ही', 'और', 'जो', 'नज़दीक', 'देखते', 'के']"
5348024557506333_f148_chunk_17_subchunk_1.wav,एक बार जब टूरिस्ट यहाँ pr आए थे उनके साथ हमने घूमना पसंद किया और hm उनके साथ वहाँ सावेवेरे गाँव में गए वहाँ का जो नदी में,"['साथ', 'टूरिस्ट', 'एक', 'आए', 'का', 'किया', 'सावेवेरे', 'जो', 'नदी', 'बार', 'उनके', 'में', 'घूमना', 'थे', 'गाँव', 'pr', 'वहाँ', 'hm', 'और', 'पसंद', 'हमने', 'यहाँ', 'जब', 'गए']"
5348024557506333_f148_chunk_18_subchunk_1.wav,ek तालाब के अंदर,"['अंदर', 'तालाब', 'ek', 'के']"
5348024557506333_f148_chunk_19_subchunk_1.wav,अनंतदेव का टेम्पल है वह vhaँ pr देखा और हम स्पाइस फार्म देखने के लिए गए उन टूरिस्ट के साथ,"['साथ', 'देखा', 'टूरिस्ट', 'का', 'है', 'उन', 'अनंतदेव', 'vhaँ', 'देखने', 'pr', 'और', 'के', 'स्पाइस', 'फार्म', 'हम', 'टेम्पल', 'वह', 'लिए', 'गए']"
5348024557506333_f148_chunk_1_subchunk_1.wav,खांडेपार से paँch किलोमीटर हमारा गाँव है,"['हमारा', 'किलोमीटर', 'paँch', 'गाँव', 'है', 'खांडेपार', 'से']"
