Filename,ground_truth
5348024557502908_f494_chunk_7_subchunk_1.wav,इस किले का निर्माण आदिल शाही राजवंश के शासकों ने किया था इसका इसकी विशेषता उसकी समुद्री स्थिति किले में की गई रचना
5348024557502908_f494_chunk_8_subchunk_1.wav,और प्राकृतिक सौंदर्य में है अगला है पलोसी एपा पालेसी गणपती मंदिर जो की एक प्रमुख धार्मिक स्थल है
5348024557502908_f494_chunk_9_subchunk_1.wav,इस मंदिर में भगवान गणेश की पूजा और आराधना की जाती है इसे धार्मिकता आस्था और वास्तुकला
5348024557502910_f242_chunk_0_subchunk_1.wav,मेरे पहले संग्रहित किये गए स्टैम्प एक छोटी सी संगठनी
5348024557502910_f242_chunk_10_subchunk_1.wav,मेरी प्राकृतिक जगत के प्रति अविलिचित प्रेम को याद दिलाता है
5348024557502910_f242_chunk_11_subchunk_1.wav,उनकी मूर्तिमता और अद्भुत रंगों ने मुझे धातुओं की विविधता और
5348024557502910_f242_chunk_12_subchunk_1.wav,पृथ्वी के विभिन्न विभिन्न पहलुओं पलों का महत्त्व समझने में मदद की है
5348024557502910_f242_chunk_13_subchunk_1.wav,आज भी यह पहले संग्रहित तत्व मेरे लिए अपूर्णीय मूल्य रखते हैं वे मेरे जीवन के एक महत्त्वपूर्ण किनारों की याद दिलाते हैं और मुझे
5348024557502910_f242_chunk_14_subchunk_1.wav,मेरी पुरानी पसंदीदा चीडो चीज़ों और रुचियों को आबाद करने का अहसास दिलाता है
5348024557502910_f242_chunk_1_subchunk_1.wav,पद्धति वाली प्रोफाइल बनाने वाले देशों के स्टैम्प थे उन्हें इकट्ठा करते स करने के समय मुझे काफ़ी गर्व महसूस हो रहा था
5348024557502910_f242_chunk_2_subchunk_1.wav,क्योंकि वे मेरे लिए पहली बार किसी ऐसी कला रचना को अनुभव करने का मौका था आज यह संग्रह मेरे लिए एक
5348024557502910_f242_chunk_3_subchunk_1.wav,स्मारक की तरह बना हुआ है जो मुझे मेरी संगठनात्मक शक्ति और संग्रह करने की आदत की याद दिलाता है
